,code,region
87119,91.17.06.2017,Haffo
87120,91.17.06.2018,Meda
87121,91.17.07,Kaibar
87122,91.17.07.2001,Amazu
87123,91.17.07.2002,Imembi
87124,91.17.07.2003,Yemu
87125,91.17.07.2005,Fomu
87126,91.17.07.2006,Tiau
87127,91.17.07.2007,Binerbis
87128,91.17.07.2012,Tayau
87129,91.17.08,Passue
87130,91.17.08.2001,Sepoh
87131,91.17.08.2002,Bagaram
87132,91.17.08.2003,Passue/Taim
87133,91.17.08.2004,Nohon
87134,91.17.08.2005,Kotiak
87135,91.17.08.2006,Menya
87136,91.17.08.2007,Tokhompatu
87137,91.17.08.2008,Kotup
87138,91.17.08.2009,Rimba Jaya/Gayu
87139,91.17.08.2010,Kaime
87140,91.17.08.2011,Baitate
87141,91.17.08.2012,Urufu
87142,91.17.08.2013,Afogoma
87143,91.17.09,Minyamur
87144,91.17.09.2001,Kabe
87145,91.17.09.2002,Kaumi
87146,91.17.09.2003,Kayagai
87147,91.17.09.2004,Ati
87148,91.17.09.2005,Upin
87149,91.17.09.2006,Taragai
87150,91.17.09.2007,Sene
87151,91.17.09.2008,Komru
87152,91.17.09.2009,Kofar
87153,91.17.09.2010,Sumuraman
87154,91.17.09.2011,Pano
87155,91.17.09.2012,Kogir
87156,91.17.10,Venaha
87157,91.17.10.2006,Sien
87158,91.17.10.2007,Sahapikya
87159,91.17.10.2008,Harapan
87160,91.17.10.2009,Yibin
87161,91.17.10.2010,Mopio
87162,91.17.10.2011,Pies
87163,91.17.10.2012,Memes
87164,91.17.10.2015,Getiyo
87165,91.17.11,Syahcame
87166,91.17.11.2001,Homlikia
87167,91.17.11.2002,Kobeta
87168,91.17.11.2003,Asset
87169,91.17.11.2004,Osso
87170,91.17.11.2005,Bosma
87171,91.17.11.2006,Oghoto
87172,91.17.12,Yakomi
87173,91.17.12.2001,Amk
87174,91.17.12.2002,Yame
87175,91.17.12.2003,Benggo
87176,91.17.12.2004,Kokoya
87177,91.17.12.2005,Borohaba
87178,91.17.12.2006,Ogorito
87179,91.17.12.2007,Hebeske
87180,91.17.13,Bamgi
87181,91.17.13.2001,Yeloba
87182,91.17.13.2002,Konebi
87183,91.17.13.2003,Sibi
87184,91.17.13.2004,Tagaimon Sino
87185,91.17.13.2005,Tagaimon Karome
87186,91.17.14,Passue Bawah
87187,91.17.14.2001,Wonggi
87188,91.17.14.2002,Busiri
87189,91.17.14.2003,Keta
87190,91.17.14.2004,Veta
87191,91.17.14.2005,Honya
87192,91.17.14.2006,Haku
87193,91.17.14.2007,Bifo
87194,91.17.14.2008,Samurukie
87195,91.17.15,Ti Zain
87196,91.17.15.2001,Sagis
87197,91.17.15.2002,Kumaban
87198,91.17.15.2003,Tugumau
87199,91.17.15.2004,Basman
87200,91.17.15.2005,Merokima
87201,91.17.15.2006,Mu
87202,91.17.15.2007,Pier
87203,91.17.15.2008,Tarwa
87204,91.18,KAB. ASMAT
87205,91.18.01,Agats
87206,91.18.01.2001,Yomoth
87207,91.18.01.2002,Uwus
87208,91.18.01.2004,Asuwetsy
87209,91.18.01.2005,Bisman
87210,91.18.01.2006,Bis Agats
87211,91.18.01.2007,Per
87212,91.18.01.2008,Briten
87213,91.18.01.2010,Mbait
87214,91.18.01.2011,Bou
87215,91.18.01.2012,Saw
87216,91.18.01.2013,Kaye
87217,91.18.01.2014,Suwru
87218,91.18.02,Atsj
87219,91.18.02.2001,Atsy
87220,91.18.02.2006,Sagoni
87221,91.18.02.2007,Amanamkai
87222,91.18.02.2013,Ambisu
87223,91.18.02.2016,Bine
87224,91.18.02.2017,Bipin
87225,91.18.02.2018,Yaisiu
87226,91.18.02.2023,Bakasei
87227,91.18.02.2026,Cewewyamew
87228,91.18.03,Sawa Erma
87229,91.18.03.2005,Sawa
87230,91.18.03.2006,Erma
87231,91.18.03.2009,Bu
87232,91.18.03.2018,Er
87233,91.18.03.2019,Pupis
87234,91.18.03.2020,Sona
87235,91.18.03.2026,Agani
87236,91.18.03.2027,Mumugu
87237,91.18.03.2038,Sauti
87238,91.18.03.2043,Mumugu Dua
87239,91.18.04,Akat
87240,91.18.04.2001,Ayam
87241,91.18.04.2004,Menepsimni
87242,91.18.04.2005,Beco
87243,91.18.04.2006,Yuni
87244,91.18.04.2007,Buetkwar
87245,91.18.04.2010,Waw
87246,91.18.04.2011,Bayiw Pinam
87247,91.18.04.2012,Cumnew
87248,91.18.04.2013,Jewes
87249,91.18.04.2016,Fakan
87250,91.18.04.2017,Simini
87251,91.18.05,Fayit
87252,91.18.05.2001,Basim
87253,91.18.05.2002,Waras
87254,91.18.05.2003,Biopis
87255,91.18.05.2004,Nanai
87256,91.18.05.2007,Bagair
87257,91.18.05.2008,Bawos
87258,91.18.05.2009,Piramat
87259,91.18.05.2010,Tauro
87260,91.18.05.2011,Pirien
87261,91.18.05.2012,Acenep
87262,91.18.05.2013,Kagas
87263,91.18.05.2014,Wiyar
87264,91.18.05.2015,Ais
87265,91.18.05.2016,Yawas
87266,91.18.05.2017,Ainamsato
87267,91.18.05.2018,Bakyor
87268,91.18.05.2019,Isar
87269,91.18.05.2020,Kayarpis
87270,91.18.05.2021,Sayoa
87271,91.18.05.2022,Bora
87272,91.18.05.2023,Amaita
87273,91.18.05.2024,Akan Tapak
87274,91.18.05.2025,Mapane
87275,91.18.06,Pantai Kasuari
87276,91.18.06.2007,Kamur
87277,91.18.06.2008,Sanep
87278,91.18.06.2023,Saramit
87279,91.18.06.2024,Yahoi
87280,91.18.06.2025,Hainam
87281,91.18.06.2026,Yagamit
87282,91.18.06.2027,Bawor
87283,91.18.06.2028,Sanapai
87284,91.18.06.2041,Sarmafo
87285,91.18.07,Suator
87286,91.18.07.2001,Binam
87287,91.18.07.2002,Dekamor
87288,91.18.07.2003,Daikot
87289,91.18.07.2004,Somnak
87290,91.18.07.2008,Vakam
87291,91.18.07.2009,Wagabus
87292,91.18.07.2010,Burbis
87293,91.18.07.2012,Bubis
87294,91.18.07.2013,Karbis
87295,91.18.07.2014,Jinak
87296,91.18.07.2015,Wowi
87297,91.18.07.2020,Soray
87298,91.18.07.2021,Vakam Dua
87299,91.18.07.2022,Bor
87300,91.18.07.2023,Waganu Dua
87301,91.18.07.2025,Wabak
87302,91.18.07.2030,Waijens
87303,91.18.07.2031,Ayak
87304,91.18.07.2032,Banum
87305,91.18.07.2033,Ujung Batu
87306,91.18.07.2034,Bumu
87307,91.18.07.2035,Nagatun
87308,91.18.07.2036,Amakot
87309,91.18.07.2037,Kapayap Satu
87310,91.18.07.2038,Kapayap Dua
87311,91.18.07.2039,Kapayap Tiga
87312,91.18.07.2040,Emnam
87313,91.18.08,Suru-suru
87314,91.18.08.2001,Suru-Suru
87315,91.18.08.2002,See
87316,91.18.08.2003,Koba
87317,91.18.08.2004,Tii
87318,91.18.08.2005,Yensuku
87319,91.18.08.2006,Sagapu
87320,91.18.08.2007,Tomor
87321,91.18.08.2008,Jifak
87322,91.18.08.2009,Dumaten
87323,91.18.08.2010,Hom-hom
87324,91.18.08.2011,Ajin
87325,91.18.08.2012,Laluk
87326,91.18.08.2013,Kebikduk
87327,91.18.08.2014,Hulam
87328,91.18.08.2015,Walase
87329,91.18.08.2016,Berimono
87330,91.18.08.2017,Asgun
87331,91.18.08.2018,Korobuk
87332,91.18.08.2019,Katalina
87333,91.18.08.2020,Obio
87334,91.18.08.2021,Salbik
87335,91.18.08.2022,Linduk
87336,91.18.08.2023,Besika
87337,91.18.09,Kolf Braza
87338,91.18.09.2001,Binamsain
87339,91.18.09.2002,Pirabanak
87340,91.18.09.2003,Woutu Brasa
87341,91.18.09.2004,Patipi
87342,91.18.09.2005,Ulakin
87343,91.18.09.2006,Woutu Kolof
87344,91.18.09.2007,Butukatnau
87345,91.18.09.2008,Sipenap
87346,91.18.09.2009,Mabul
87347,91.18.09.2010,Auban
87348,91.18.09.2011,Pepera
87349,91.18.10,Unir Sirau
87350,91.18.10.2001,Komor
87351,91.18.10.2002,Amor
87352,91.18.10.2003,Yipawer
87353,91.18.10.2004,Berip
87354,91.18.10.2005,Ayir
87355,91.18.10.2006,Werer
87356,91.18.10.2007,Munu
87357,91.18.10.2008,Abamu
87358,91.18.10.2009,Paar
87359,91.18.11,Joerat
87360,91.18.11.2001,Yamas
87361,91.18.11.2002,Yemi
87362,91.18.11.2003,Omor
87363,91.18.11.2004,Yufri
87364,91.18.11.2005,Yaun
87365,91.18.11.2006,Onavai
87366,91.18.12,Pulau Tiga
87367,91.18.12.2001,Kapi
87368,91.18.12.2002,As
87369,91.18.12.2003,Atat
87370,91.18.12.2004,Aou
87371,91.18.12.2005,Nakai
87372,91.18.12.2006,Esmapan
87373,91.18.12.2007,Eroko
87374,91.18.12.2008,Yakapis
87375,91.18.12.2009,Weo
87376,91.18.12.2010,Aoep
87377,91.18.12.2011,Fumeripit
87378,91.18.13,Jetsy
87379,91.18.13.2001,Yetsy
87380,91.18.13.2002,Powetsy
87381,91.18.13.2003,Pau
87382,91.18.13.2004,Sisakem
87383,91.18.13.2005,Akamar
87384,91.18.13.2006,Birak
87385,91.18.13.2007,Katew
87386,91.18.13.2008,Dawer
87387,91.18.14,Der Koumur
87388,91.18.14.2001,Yamkap
87389,91.18.14.2002,Amkun
87390,91.18.14.2003,Amaru
87391,91.18.14.2004,Amkai
87392,91.18.14.2005,Amagais
87393,91.18.14.2006,Yerfum
87394,91.18.14.2007,Suagai
87395,91.18.14.2008,Sohomane
87396,91.18.14.2009,Ero Saman
87397,91.18.15,Kopay
87398,91.18.15.2001,Kawem
87399,91.18.15.2002,Hahare
87400,91.18.15.2003,Aikut
87401,91.18.15.2004,Sanem
87402,91.18.15.2005,Kaipom
87403,91.18.15.2006,Sapen
87404,91.18.15.2007,Simipit
87405,91.18.15.2008,Heiyaram
87406,91.18.15.2009,Wagasu
87407,91.18.15.2010,Sasime
87408,91.18.16,Safan
87409,91.18.16.2001,Primapun
87410,91.18.16.2002,Aworkey
87411,91.18.16.2003,Saman
87412,91.18.16.2004,Bayun
87413,91.18.16.2005,Samendoro
87414,91.18.16.2006,Tereo
87415,91.18.16.2007,Kagirim
87416,91.18.16.2008,Santabor
87417,91.18.16.2009,Yaptambor
87418,91.18.16.2010,Simsagar
87419,91.18.16.2011,Jitorsok
87420,91.18.16.2012,Emene
87421,91.18.17,Sirets
87422,91.18.17.2001,Yaosakor
87423,91.18.17.2002,Damen
87424,91.18.17.2003,Biwar Darat
87425,91.18.17.2004,Kaimo
87426,91.18.17.2005,Awok
87427,91.18.17.2006,Fos
87428,91.18.17.2007,Waganu
87429,91.18.17.2008,Sakor
87430,91.18.18,Ayip
87431,91.18.18.2001,Comoro
87432,91.18.18.2002,Wagi
87433,91.18.18.2003,Sagare
87434,91.18.18.2004,Kawet
87435,91.18.18.2005,Yefuwagi
87436,91.18.18.2006,Mausi
87437,91.18.19,Betcbamu
87438,91.18.19.2001,Biwar Laut
87439,91.18.19.2002,Atambuts
87440,91.18.19.2003,Omanesep
87441,91.18.19.2004,Warkai
87442,91.18.19.2005,Yauw
87443,91.18.19.2006,Pirpis
87444,91.18.19.2007,Desep
87445,91.19,KAB. SUPIORI
87446,91.19.01,Supiori Selatan
87447,91.19.01.2003,Fanindi
87448,91.19.01.2004,Odori
87449,91.19.01.2010,Biniki
87450,91.19.01.2011,Didiabolo
87451,91.19.01.2015,Warbefondi
87452,91.19.01.2016,Awaki
87453,91.19.01.2019,Maryaidori
87454,91.19.02,Supiori Utara
87455,91.19.02.2003,Warsa
87456,91.19.02.2008,Warbor
87457,91.19.02.2009,Kobari Jaya
87458,91.19.02.2010,Fanjur
87459,91.19.02.2015,Puweri
87460,91.19.03,Supiori Timur
87461,91.19.03.2001,Yawerma
87462,91.19.03.2002,Wombonda
87463,91.19.03.2003,Marsram
87464,91.19.03.2004,Duber
87465,91.19.03.2005,Sauyas
87466,91.19.03.2006,Wafor
87467,91.19.03.2007,Sorendidori
87468,91.19.03.2008,Waryesi
87469,91.19.03.2009,Syurdori
87470,91.19.03.2010,Douwbo
87471,91.19.04,Kepulauan Aruri
87472,91.19.04.2001,Rayori
87473,91.19.04.2002,Mbrurwandi
87474,91.19.04.2003,Manggonswan
87475,91.19.04.2004,Wongkeina
87476,91.19.04.2005,Yamnaisu
87477,91.19.04.2006,Aruri
87478,91.19.04.2007,Imbirsbari
87479,91.19.04.2008,Ineki
87480,91.19.04.2009,Insumbrei
87481,91.19.05,Supiori Barat
87482,91.19.05.2001,Waryei
87483,91.19.05.2002,Koiryakam
87484,91.19.05.2003,Wayori
87485,91.19.05.2004,Amyas
87486,91.19.05.2005,Napisndi
87487,91.19.05.2006,Masyai
87488,91.19.05.2007,Mapia
87489,91.20,KAB. MAMBERAMO RAYA
87490,91.20.01,Mamberamo Tengah
87491,91.20.01.2001,Burmeso
87492,91.20.01.2002,Anggreso
87493,91.20.01.2003,Kasonaweja
87494,91.20.01.2004,Metaweja
87495,91.20.01.2005,Namunaweja
87496,91.20.01.2006,Danau Bira
87497,91.20.01.2007,Muru Mare
87498,91.20.01.2008,Kwerba
87499,91.20.01.2009,Sasakwesar
87500,91.20.01.2010,Babija
87501,91.20.01.2011,Marina Valen
87502,91.20.02,Mamberamo Hulu
87503,91.20.02.2001,Dabra
87504,91.20.02.2002,Taiyeve
87505,91.20.02.2003,Fuao
87506,91.20.02.2004,Papasena I
87507,91.20.02.2005,Papasena II
87508,91.20.02.2006,Dou
87509,91.20.02.2008,Fokri
87510,91.20.02.2016,Haya
87511,91.20.03,Rufaer
87512,91.20.03.2001,Fona
87513,91.20.03.2002,Tayai
87514,91.20.03.2003,Bareri
87515,91.20.03.2004,Sikari
87516,91.20.03.2005,Taria
87517,91.20.03.2006,Kai
87518,91.20.04,Mamberamo Tengah Timur
87519,91.20.04.2001,Kustra
87520,91.20.04.2002,Noyadi
87521,91.20.04.2003,Obogoi
87522,91.20.04.2004,Biri
87523,91.20.04.2005,Wakeyadi
87524,91.20.04.2006,Eri
87525,91.20.04.2007,Towao
87526,91.20.05,Mamberamo Hilir
87527,91.20.05.2001,Baudi
87528,91.20.05.2002,Trimuris
87529,91.20.05.2003,Bagusa
87530,91.20.05.2004,Kapeso
87531,91.20.05.2005,Suaseso
87532,91.20.05.2006,Warembori
87533,91.20.05.2007,Yoke
87534,91.20.06,Waropen Atas
87535,91.20.06.2001,Nadofoai
87536,91.20.06.2002,Barapasi
87537,91.20.06.2003,Sipisi
87538,91.20.06.2004,Bariwaro
87539,91.20.06.2005,Bensor
87540,91.20.06.2006,Rawiwa
87541,91.20.06.2007,Marikai
87542,91.20.07,Benuki
87543,91.20.07.2001,Kamai
87544,91.20.07.2002,Dadat
87545,91.20.07.2003,Kerema
87546,91.20.07.2004,Taya
87547,91.20.07.2005,Teuw
87548,91.20.07.2006,Watiaro
87549,91.20.07.2007,Gesa Baru
87550,91.20.07.2008,Baitanisa
87551,91.20.08,Sawai
87552,91.20.08.2001,Poiwai
87553,91.20.08.2002,Tamakuri
87554,91.20.08.2003,Bonoi
87555,91.20.08.2004,Sorabi
87556,91.20.08.2005,Rapamerei
87557,91.20.08.2006,Anasi
87558,91.21,KAB. MAMBERAMO TENGAH
87559,91.21.01,Kobagma
87560,91.21.01.2001,Kobagma
87561,91.21.01.2002,Ninugagas
87562,91.21.01.2003,Seralema
87563,91.21.01.2004,Gimbis
87564,91.21.01.2005,Boroges
87565,91.21.01.2006,Aunduang
87566,91.21.01.2007,Luarima
87567,91.21.01.2008,Guawage
87568,91.21.01.2009,Moga
87569,91.21.01.2010,Keniwa
87570,91.21.01.2011,Sembegulik
87571,91.21.01.2012,Dogle
87572,91.21.01.2013,Wiyugobak
87573,91.21.01.2014,Baliklabuk
87574,91.21.01.2015,Yagalim
87575,91.21.02,Kelila
87576,91.21.02.2001,Kelila
87577,91.21.02.2002,Dibunggen
87578,91.21.02.2003,Timeria
87579,91.21.02.2004,Uganda
87580,91.21.02.2005,Dogobak
87581,91.21.02.2006,Yalenggolo
87582,91.21.02.2007,Binime
87583,91.21.02.2008,Tikapura
87584,91.21.02.2009,Onggobalo
87585,91.21.02.2010,Kambo
87586,91.21.02.2011,Kindok
87587,91.21.02.2012,Tari
87588,91.21.02.2013,Gelora
87589,91.21.02.2014,Yagabur
87590,91.21.02.2015,Pelanme
87591,91.21.02.2016,Tonggrik
87592,91.21.02.2017,Kumbu
87593,91.21.02.2018,Mabuna
87594,91.21.02.2019,Manggaleso
87595,91.21.03,Eragayam
87596,91.21.03.2001,Winima
87597,91.21.03.2002,Mogonik
87598,91.21.03.2003,Winam
87599,91.21.03.2004,Kino
87600,91.21.03.2005,Ayeki
87601,91.21.03.2006,Enggama
87602,91.21.03.2007,Wurigelobar
87603,91.21.03.2008,Pagale
87604,91.21.03.2009,Arsbol
87605,91.21.03.2010,Yabendili
87606,91.21.03.2011,Moligi
87607,91.21.03.2012,Kugab
87608,91.21.03.2013,Engaima
87609,91.21.03.2014,Erageam
87610,91.21.03.2015,Wanilok
87611,91.21.04,Megambilis
87612,91.21.04.2001,Megambilis
87613,91.21.04.2002,Tariko
87614,91.21.04.2003,Homasan
87615,91.21.04.2004,Higisyam
87616,91.21.05,Ilugwa
87617,91.21.05.2001,Kalarin
87618,91.21.05.2002,Melenggama
87619,91.21.05.2003,Ilugwa
87620,91.21.05.2004,Wirima
87621,91.21.05.2005,Danama
87622,91.21.05.2006,Illusilimo
87623,91.22,KAB. YALIMO
87624,91.22.01,Elelim
87625,91.22.01.2001,Elelim
87626,91.22.01.2002,Aluis
87627,91.22.01.2003,Honita
87628,91.22.01.2004,Yabema
87629,91.22.01.2005,Pihel
87630,91.22.01.2006,Walkep
87631,91.22.01.2007,Pangkik
87632,91.22.01.2008,Maribu
87633,91.22.01.2009,Yakikma
87634,91.22.01.2010,Ulo
87635,91.22.01.2011,Sira
87636,91.22.01.2012,Ohoam
87637,91.22.01.2013,Bulmu
87638,91.22.01.2014,Ubi
87639,91.22.01.2015,Pirip
87640,91.22.01.2016,Momonhusi
87641,91.22.01.2017,Helabu
87642,91.22.01.2018,Pungkahik
87643,91.22.01.2019,Wekolani
87644,91.22.01.2020,Hobakma
87645,91.22.01.2021,Wasua
87646,91.22.01.2022,Warikma
87647,91.22.01.2023,Kalak
87648,91.22.01.2024,Isila
87649,91.22.01.2025,Fima
87650,91.22.01.2026,Sohi
87651,91.22.01.2027,Pasimbolo
87652,91.22.01.2028,Wagagu
87653,91.22.01.2029,Sowi
87654,91.22.01.2030,Sipson
87655,91.22.01.2031,Sipsoi
87656,91.22.01.2032,Eregi
87657,91.22.01.2033,Ohoniam
87658,91.22.01.2034,Hiling
87659,91.22.01.2035,Duwong
87660,91.22.01.2036,Pisireg
87661,91.22.01.2037,Tanapasir
87662,91.22.01.2038,Olani
87663,91.22.01.2039,Sili
87664,91.22.01.2040,Hesmat
87665,91.22.01.2041,Molinggu
87666,91.22.01.2042,Werekma
87667,91.22.01.2043,Emon
87668,91.22.01.2044,Kwikma
87669,91.22.02,Apalapsili
87670,91.22.02.2001,Apalapsili
87671,91.22.02.2002,Hubliki
87672,91.22.02.2003,Kulet
87673,91.22.02.2004,Yarema
87674,91.22.02.2005,Asiligma
87675,91.22.02.2006,Lambukmu
87676,91.22.02.2007,Suwewili
87677,91.22.02.2008,Yohul
87678,91.22.02.2009,Lilinsaluk
87679,91.22.02.2010,Natoksili
87680,91.22.02.2011,Hinanggoambut
87681,91.22.02.2012,Wiyukwilik
87682,91.22.02.2013,Fari
87683,91.22.02.2014,Wasalalo
87684,91.22.02.2015,Suerlihim
87685,91.22.02.2016,Orohon
87686,91.22.02.2017,Habalo
87687,91.22.02.2018,Sabilikalem
87688,91.22.02.2019,Wanamalo
87689,91.22.02.2020,Kundikele
87690,91.22.02.2021,Kelampurim
87691,91.22.02.2022,Holukalem
87692,91.22.02.2023,Yeptek
87693,91.22.02.2024,Benyam
87694,91.22.02.2025,Temput
87695,91.22.02.2026,Sabualo
87696,91.22.02.2027,Nanahoruk
87697,91.22.02.2028,Kengkenbun
87698,91.22.02.2029,Sien
87699,91.22.02.2030,Kinhe
87700,91.22.02.2031,Humalem
87701,91.22.02.2032,Pipisim
87702,91.22.02.2033,Makrig
87703,91.22.02.2035,Ilirek
87704,91.22.02.2036,Filiahik
87705,91.22.02.2037,Kilat
87706,91.22.02.2038,Baptekma
87707,91.22.02.2039,Nohonil
87708,91.22.02.2040,Asilikma
87709,91.22.02.2041,Tikano
87710,91.22.02.2042,Nasinema
87711,91.22.02.2043,Eal
87712,91.22.02.2044,Hukalopunu
87713,91.22.02.2045,Alimuhuk
87714,91.22.02.2046,Pong
87715,91.22.02.2047,Molinggi
87716,91.22.02.2048,Sobikambut
87717,91.22.02.2049,Wiralesili
87718,91.22.02.2050,Holuogalma
87719,91.22.02.2051,Falukwalilo
87720,91.22.03,Abenaho
87721,91.22.03.2001,Abenaho
87722,91.22.03.2002,Wambalfak
87723,91.22.03.2003,Landikma
87724,91.22.03.2004,Dombomi
87725,91.22.03.2005,Dosumo
87726,91.22.03.2006,Wambo
87727,91.22.03.2007,Sombule
87728,91.22.03.2008,Hubliki
87729,91.22.03.2009,Hulikma
87730,91.22.03.2010,Sebi
87731,91.22.03.2011,Suminaikma
87732,91.22.03.2012,Ulun
87733,91.22.03.2013,Fuahe
87734,91.22.03.2014,Wutlarin
87735,91.22.03.2015,Kolaima
87736,91.22.03.2016,Wanggibo
87737,91.22.03.2017,Walagima
87738,91.22.03.2018,Tagabaga
87739,91.22.03.2019,Bohum
87740,91.22.03.2020,Jinggiwi
87741,91.22.03.2021,Hurualma
87742,91.22.03.2022,Humalma
87743,91.22.03.2023,Yahatma
87744,91.22.03.2024,Sohombunu
87745,91.22.03.2025,Bumbum
87746,91.22.03.2026,Burim
87747,91.22.03.2027,Dahonaikma
87748,91.22.03.2028,Musanahikma
87749,91.22.03.2029,Abagima
87750,91.22.03.2030,Waghasilimo
87751,91.22.03.2031,Wileroma
87752,91.22.03.2032,Obabin
87753,91.22.03.2033,Babin
87754,91.22.03.2034,Elesim
87755,91.22.03.2035,Wanwal
87756,91.22.03.2036,Sabilironggo
87757,91.22.03.2037,Yanamik
87758,91.22.03.2038,Lakongkong
87759,91.22.03.2039,Helaksili
87760,91.22.03.2040,Bukurik
87761,91.22.03.2041,Kewi
87762,91.22.03.2042,Yambaikma
87763,91.22.03.2043,Hubualma
87764,91.22.03.2044,Yuktanggo
87765,91.22.03.2045,Wambal
87766,91.22.03.2046,Lilimuhuk
87767,91.22.03.2047,Hulhule
87768,91.22.03.2048,Mahiyal
87769,91.22.03.2049,Alugi
87770,91.22.03.2050,Sahikma
87771,91.22.03.2051,Bonahik
87772,91.22.03.2052,Eliyekma
87773,91.22.03.2053,Yabusup
87774,91.22.03.2054,Arikbalek
87775,91.22.03.2055,Yawan
87776,91.22.03.2056,Fuim
87777,91.22.03.2057,Witlanggo
87778,91.22.03.2058,Worowi
87779,91.22.03.2059,Bonggi
87780,91.22.03.2060,Wilak
87781,91.22.03.2061,Wanggun
87782,91.22.03.2062,Hombanma
87783,91.22.03.2063,Yama
87784,91.22.03.2064,Halifur
87785,91.22.03.2065,Beim
87786,91.22.03.2066,Ulusi
87787,91.22.03.2067,Salo
87788,91.22.03.2068,Moban
87789,91.22.03.2069,Mulip
87790,91.22.03.2070,Ulukhumi
87791,91.22.03.2071,Halisek
87792,91.22.03.2072,Lohomabel
87793,91.22.03.2073,Kule
87794,91.22.03.2074,Kandibung
87795,91.22.03.2075,Gefido
87796,91.22.03.2076,Sapiwarek
87797,91.22.03.2077,Fialem
87798,91.22.03.2078,Horakia
87799,91.22.03.2079,Suahe
87800,91.22.03.2080,Uluhufuk
87801,91.22.03.2081,Waroham
87802,91.22.03.2082,Sohi
87803,91.22.03.2083,Akris
87804,91.22.03.2084,Pirikalem
87805,91.22.03.2085,Sumbul
87806,91.22.03.2086,Hundilip
87807,91.22.03.2087,Amuki
87808,91.22.03.2088,Wamhor
87809,91.22.03.2089,Kesuwi
87810,91.22.03.2090,Pamumu
87811,91.22.03.2091,Wafuhuk
87812,91.22.03.2092,Lilluikma
87813,91.22.03.2093,Noholuok
87814,91.22.03.2094,Wanam
87815,91.22.03.2095,Nenomani
87816,91.22.03.2096,Wilofing
87817,91.22.03.2097,Salohe
87818,91.22.03.2098,Dama
87819,91.22.03.2099,Kelesu
87820,91.22.03.2100,Kaboholik
87821,91.22.03.2101,Horenikma
87822,91.22.03.2102,Lasikma
87823,91.22.03.2103,Suele
87824,91.22.03.2104,Heahobak
87825,91.22.03.2105,Maleo
87826,91.22.03.2106,Usabiye
87827,91.22.03.2107,Wiwulik
87828,91.22.03.2108,Somohi
87829,91.22.04,Benawa
87830,91.22.04.2001,Gilika
87831,91.22.04.2002,Trikora
87832,91.22.04.2003,Ampera
87833,91.22.04.2004,Pepera
87834,91.22.04.2005,Naira
87835,91.22.04.2006,Siwa
87836,91.22.04.2007,Tiwayi
87837,91.22.04.2008,Kutakuruk
87838,91.22.04.2009,Narau
87839,91.22.04.2010,Neigase
87840,91.22.04.2011,Martaru
87841,91.22.04.2012,Himi
87842,91.22.04.2013,Nungkere
87843,91.22.04.2014,Puruku
87844,91.22.04.2015,Paluke
87845,91.22.04.2016,Lulum
87846,91.22.04.2017,Pensale
87847,91.22.04.2018,Iyap
87848,91.22.04.2019,Wibi
87849,91.22.04.2020,Konobun
87850,91.22.04.2021,Wirsa
87851,91.22.04.2022,Karamina
87852,91.22.04.2023,Dukunasi
87853,91.22.04.2024,Thamaksin
87854,91.22.04.2025,Kamika
87855,91.22.04.2026,Uramburu
87856,91.22.04.2027,Kapawa
87857,91.22.04.2028,Miyawi
87858,91.22.04.2029,Yakwa
87859,91.22.04.2030,Wermas
87860,91.22.04.2031,Makrip
87861,91.22.04.2032,Ikon
87862,91.22.04.2033,Key
87863,91.22.04.2034,Lawe
87864,91.22.04.2035,Kukdomol
87865,91.22.04.2036,Nihol
87866,91.22.04.2037,Nuorok
87867,91.22.05,Welarek
87868,91.22.05.2001,Welarek
87869,91.22.05.2002,Werenggik
87870,91.22.05.2003,Saly
87871,91.22.05.2004,Mabualem
87872,91.22.05.2005,Pisanggo
87873,91.22.05.2006,Welarekpunu
87874,91.22.05.2007,Hindalimuhuk
87875,91.22.05.2008,Menepini
87876,91.22.05.2009,Soharam
87877,91.22.05.2010,Kampol
87878,91.22.05.2011,Tahamak
87879,91.22.05.2012,Punui
87880,91.22.05.2013,Sakam
87881,91.22.05.2014,Sinahal
87882,91.22.05.2015,Samaria
87883,91.22.05.2016,Hamboik
87884,91.22.05.2017,Mohobiye
87885,91.22.05.2018,Halialo
87886,91.22.05.2019,Walingkapma
87887,91.22.05.2020,Kayalem
87888,91.22.05.2021,Seherek
87889,91.22.05.2022,Halisek
87890,91.22.05.2023,Wompoli
87891,91.22.05.2024,Fikfak
87892,91.22.05.2025,Mohonu
87893,91.22.05.2026,Pikohofari
87894,91.22.05.2027,Feingkama
87895,91.22.05.2028,Holowi
87896,91.22.05.2029,Poik
87897,91.22.05.2030,Koum
87898,91.22.05.2031,Hobut
87899,91.22.05.2032,Mondek
87900,91.22.05.2033,Mamion
87901,91.22.05.2034,Selek
87902,91.22.05.2035,Ambiliki
87903,91.22.05.2036,Ubalihi
87904,91.22.05.2038,Salema
87905,91.22.05.2039,Selebi
87906,91.22.05.2040,Langam
87907,91.22.05.2041,Pami
87908,91.22.05.2042,Pirang
87909,91.22.05.2043,Poholanggen
87910,91.22.05.2044,Nangkulamulan
87911,91.22.05.2045,Irarek
87912,91.22.05.2046,Ampolongsili
87913,91.22.05.2047,Sumtan
87914,91.22.05.2048,Ulum
87915,91.22.05.2049,Kayo
87916,91.22.05.2050,Panal
87917,91.22.05.2051,Hilariki
